source_row_id,date,invoice_id,item_number,description,reason
64090,2020-09-17,57815.0,Miscellaneous,2.3 meters of prisma shark ,category unknown
64092,2020-09-17,57815.0,Miscellaneous,inserts ,category unknown
64094,2020-09-17,59312.0,Miscellaneous,450mm X 400mm X 40mm HD 460mm X 355mm X 40mm HD Both bevelled,category unknown
64098,2020-09-18,59318.0,MDFold - D,Large Bed in Bag 122*183*7.5,category unknown
64099,2020-09-18,59319.0,Miscellaneous,6mm EVA 30,category unknown
64100,2020-09-18,59320.0,Miscellaneous,15 x 600 x 200 x 40 mm high density ,category unknown
64107,2020-09-18,59321.0,Miscellaneous,8 x dining chairs 460 front 400 back x 440 wide x 50 mm thick ,category unknown
64110,2020-09-18,59321.0,Miscellaneous,16.1 meters of kona turqoise ,category unknown
64112,2020-09-18,59322.0,Miscellaneous,beds in bag ,category unknown
64113,2020-09-18,59323.0,Miscellaneous,Custom case,category unknown
64118,2020-09-18,59324.0,Miscellaneous,12 meters of loom linen ,category unknown
64123,2020-09-19,59330.0,Miscellaneous,M6 5Year Carravan,category unknown
64126,2020-09-19,59331.0,Miscellaneous,Zepel Bolt 06 Greige 2.5,category unknown
64131,2020-09-21,59334.0,Miscellaneous,2130mm X 680mm X 75mm HD,category unknown
64133,2020-09-22,59339.0,Miscellaneous,"2""Outdoor 200*60 x4",category unknown
64134,2020-09-22,59340.0,Miscellaneous,1880 x 620 x 100mm high density ,category unknown
64137,2020-09-22,59341.0,Miscellaneous,1.5mtrs Kona Navy ,category unknown
64157,2020-09-23,59350.0,Miscellaneous,24 meters of Blend Indigo ,category unknown
64158,2020-09-23,59350.0,Miscellaneous,10 meters of adaptation ,category unknown
64159,2020-09-23,59350.0,Miscellaneous,long strips x 2 per cushion on each base of outside Blend Indigo ,category unknown
64160,2020-09-23,59350.0,Miscellaneous,7 meters of Adaptation linen for backs ,category unknown
64165,2020-09-23,59351.0,Miscellaneous,2 @ 500mm X 500mm X 100mm HD 2 @ 500mm X 600mm X 100mm MD,category unknown
64168,2020-09-23,59352.0,Miscellaneous,CAlkico ,category unknown
64178,2020-09-23,59355.0,Miscellaneous,1 meter of malindi melon bACKS,category unknown
64179,2020-09-23,59355.0,Miscellaneous,1.7 meters of mauritius melon SEATS,category unknown
64186,2020-09-24,59360.0,Miscellaneous,"6 x 1200 x 450 x 2"" HD",category unknown
64192,2020-09-24,59367.0,Miscellaneous,"6,7 meters of haven pomegranite ",category unknown
64194,2020-09-24,59368.0,Miscellaneous,610mm X 510mm X 150mm HD bullnosed,category unknown
64197,2020-09-25,59370.0,Miscellaneous,"4""Dryflow Soft @ 600 x 360mm",category unknown
64198,2020-09-25,59371.0,Miscellaneous,Miscellaneous,category unknown
64203,2020-09-25,59374.0,Miscellaneous,5.5m of Dickson Macadam Tweed,category unknown
64207,2020-09-25,59377.0,Miscellaneous,EVA 75 3mm,category unknown
64218,2020-09-25,59383.0,Miscellaneous,6 meters of Astra Taupe ,category unknown
64234,2020-09-25,59391.0,Miscellaneous,Ottoman,category unknown
64240,2020-09-26,59154.0,Miscellaneous,2 inserts  for 650 x 550 (z) scatters ,category unknown
64245,2020-09-26,59265.0,Miscellaneous,7 meters of Lomani Pebble and vista for base,category unknown
64246,2020-09-26,59265.0,Miscellaneous,2.8 meters of lomani navy ,category unknown
64247,2020-09-26,59265.0,Miscellaneous,5 x 50 x 50 scatters to be made lomani Pebble ,category unknown
64248,2020-09-26,59265.0,Miscellaneous,inserts x 5 ,category unknown
64250,2020-09-26,59265.0,Miscellaneous,5 x 50 x 50 scatters to be made in lomani Navy ,category unknown
64251,2020-09-26,59265.0,Miscellaneous,5 x inserts ,category unknown
64259,2020-09-29,59392.0,Miscellaneous,Calico ,category unknown
64266,2020-09-29,59400.0,Miscellaneous,Zepel Convoy Beluga,category unknown
64267,2020-09-29,59401.0,Miscellaneous,2400mm X 550mm X 75mm HD 2395mm X 550mm X 75mm HD 2400mm X 400mm X 50mm MD 2395mm X 400mm X 50mm MD,category unknown
64269,2020-09-29,59401.0,Miscellaneous,10.5M Of Cardozo 06 - Teal,category unknown
64271,2020-09-29,59402.0,Miscellaneous,1020mm X 730mm X 50mm MD,category unknown
64273,2020-09-29,59404.0,Miscellaneous,350mm x 80mm x 2 m per length x 60 ,category unknown
64285,2020-09-29,59410.0,Miscellaneous,5 meters of canvas white ,category unknown
64293,2020-09-30,51941.0,Miscellaneous,6 meters of mallacoota marine,category unknown
64297,2020-09-30,59415.0,Miscellaneous, eva 75 xc 6 mm,category unknown
64300,2020-09-30,59419.0,Miscellaneous,1050mm X 650mm X 75mm MD,category unknown
64305,2020-10-01,59357.0,Miscellaneous,5 meters kona ash ,category unknown
64306,2020-10-01,59357.0,Miscellaneous,2 meters kona cloud for piping ,category unknown
64307,2020-10-01,59357.0,Miscellaneous,2 x scatters in shore classic 500 x 500,category unknown
64310,2020-10-01,59357.0,Miscellaneous,6.3 meters kona cloud ,category unknown
64311,2020-10-01,59357.0,Miscellaneous,1 meter kona ash ,category unknown
64317,2020-10-01,59394.0,Miscellaneous,2 meters of piping canvas white ,category unknown
64318,2020-10-01,59394.0,Miscellaneous,2 ties 100 mm in from sides on base ,category unknown
64320,2020-10-01,59421.0,Miscellaneous,1900mm X 850mm X 50mm MD,category unknown
64321,2020-10-01,59422.0,Miscellaneous,EVA 75 x 6 and 12 mm ,category unknown
64325,2020-10-01,59423.0,Miscellaneous,11.5 mters of Dickson Fern ,category unknown
64330,2020-10-01,59425.0,Miscellaneous,"3,4 x meters Zepel UV Pro Flat out Quick Star ",category unknown
64345,2020-10-02,59432.0,Miscellaneous,1m of Miracle Grip,category unknown
64346,2020-10-03,59433.0,Miscellaneous,8 meters of Lomani Sand for 2 big ones shaped ,category unknown
64349,2020-10-03,59433.0,Miscellaneous,7 meters of mallacoota sand for smaller middle one shaped ,category unknown
64352,2020-10-03,59437.0,Miscellaneous,dacorn ,category unknown
64354,2020-10-03,59437.0,Miscellaneous,3.2 meters of PS 101,category unknown
64355,2020-10-03,59437.0,Miscellaneous,Vecro on all ends as p[er template,category unknown
64360,2020-10-03,59439.0,Miscellaneous,50 mm ,category unknown
64366,2020-10-06,59440.0,Miscellaneous,15 meters of Canvas Aruba ,category unknown
64367,2020-10-06,59440.0,Miscellaneous,,category unknown
64372,2020-10-06,59443.0,Miscellaneous,21 meters of Spectrum Almond,category unknown
64373,2020-10-06,59444.0,Miscellaneous,2x Large EVA Mats ,category unknown
64380,2020-10-06,59447.0,Miscellaneous,4.5 meters layer smoke ,category unknown
64383,2020-10-06,59448.0,Miscellaneous,glue ,category unknown
64391,2020-10-07,59457.0,Miscellaneous,2.4 meters of volt emerald ,category unknown
64393,2020-10-07,59457.0,Miscellaneous,1.3 meters of hot pink for 2 x 600 x 600 ,category unknown
64395,2020-10-07,59457.0,Miscellaneous,1.1 meters of jockey red ,category unknown
64397,2020-10-07,59457.0,Miscellaneous,5  inserts x 550  x 550 ,category unknown
64398,2020-10-07,59457.0,Miscellaneous,2 x inserts 650 x 650 ,category unknown
64401,2020-10-07,59460.0,Miscellaneous,,category unknown
64402,2020-10-07,59460.0,Miscellaneous,530 x 530 x 125 mm high density NEWSPAPER ITEM ,category unknown
64403,2020-10-07,59460.0,Miscellaneous,,category unknown
64408,2020-10-07,59464.0,Miscellaneous,"150mm 6"" budget single",category unknown
64412,2020-10-08,59035.0,Miscellaneous,8 meters of omni navy ,category unknown
64414,2020-10-08,59035.0,Miscellaneous,2 bollards x 1200 x 200 ,category unknown
64417,2020-10-08,59035.0,Miscellaneous,5 meters of Omni Navy ,category unknown
64418,2020-10-08,59035.0,Miscellaneous,one throw out of omni navy 2400 x 1000 please hem aroaund ,category unknown
64419,2020-10-08,59035.0,Miscellaneous,2.5 meters of onmi navy ,category unknown
64420,2020-10-08,59467.0,Miscellaneous,4 x 25 mm EVA 30 in grey ,category unknown
64423,2020-10-08,59470.0,Miscellaneous,CAlico remake ,category unknown
64424,2020-10-08,59473.0,Miscellaneous,730mm X 360mm X 75mm MD,category unknown
64428,2020-10-08,59474.0,Miscellaneous,     ,category unknown
64429,2020-10-08,59475.0,Miscellaneous,2460mm X 720mm X 75mm HD,category unknown
64432,2020-10-08,59475.0,Miscellaneous,5.2M Of Antila Charcoal @ $39/m  Check cleaning requirements etc,category unknown
64435,2020-10-09,59477.0,Miscellaneous,"2""Outdoor (SHAPED) template provided ",category unknown
64439,2020-10-09,59478.0,Miscellaneous,"3""MS",category unknown
64442,2020-10-09,59482.0,Miscellaneous,36*200 Orange cut to 202*153,category unknown
64445,2020-10-09,59484.0,Scatter Cushion 60 x 60cm,60 x 60cm Scatter cushion,category unknown
64454,2020-10-10,59490.0,IT - Large Blue Edges,100 cm Black Edges,category unknown
64455,2020-10-10,59490.0,IT 60 Corn Black,Interlock 60 Corn Black,category unknown
64460,2020-10-10,59493.0,Miscellaneous,"3""Outdoor cut to size",category unknown
64469,2020-10-12,59499.0,Miscellaneous,Send sample: Zepel Outlander Griege,category unknown
64470,2020-10-12,59500.0,Miscellaneous,"6"" Queen Budget cut to 1573 x 878mm & 1645 x 990mm",category unknown
64475,2020-10-13,59454.0,Miscellaneous,4m Kona Tan ,category unknown
64476,2020-10-13,59456.0,Miscellaneous,500 inserts cut outs as per drawings ,category unknown
64486,2020-10-13,59505.0,Miscellaneous,12mm HS ,category unknown
64487,2020-10-13,59506.0,Miscellaneous,1870mm wide x 550mm deep x 100mm high ,category unknown
64489,2020-10-13,59506.0,Miscellaneous,4 seat pads 510mm wide x 500mm deep x 10mm high ,category unknown
64490,2020-10-13,59506.0,Miscellaneous,12 meters of Colourwash 16 snow ,category unknown
64503,2020-10-13,59513.0,Miscellaneous,6.5 meters of Crypton cloth indigo  ,category unknown
64510,2020-10-13,59521.0,Miscellaneous,1 x Rex 2380 x 900 x 150,category unknown
64515,2020-10-14,59436.0,Miscellaneous,1615 x 315 x 50mm with cut out in HD and 2200 x 1335 x 335 window seat in50mm ,category unknown
64518,2020-10-14,59436.0,Miscellaneous,4.1 zepel colourwash snow 16,category unknown
64522,2020-10-14,59468.0,Miscellaneous,5 scatters ,category unknown
64526,2020-10-14,59516.0,Miscellaneous,2 x 1300 x 450 x 100 mm High density and 2 x 1300 x 290 x 100 mm high density and 1 x 1500 x 540 x SHAPED ,category unknown
64529,2020-10-14,59516.0,Miscellaneous,8 meters of Zepel dynamo teal ,category unknown
64531,2020-10-14,59524.0,Miscellaneous,500mm X 500mm X 75mm HD,category unknown
64532,2020-10-14,59524.0,Miscellaneous,500mm X 650mm X 75mm HD,category unknown
64538,2020-10-14,59525.0,Miscellaneous,33 buttons ,category unknown
64539,2020-10-14,59525.0,Miscellaneous,Eyelets x 9 and ties as per templates ,category unknown
64540,2020-10-14,59525.0,Miscellaneous,4 meters of dynamo shale zepel ,category unknown
64545,2020-10-14,59526.0,Miscellaneous,9.8 meters of Lomani ocean ,category unknown
64547,2020-10-14,59527.0,Miscellaneous,Miscellaneous,category unknown
64553,2020-10-15,59151.0,Miscellaneous,one meter of Haven Cornsilk ,category unknown
64555,2020-10-15,59538.0,Miscellaneous,2 x 1020 x 430 x 75mm high density ,category unknown
64559,2020-10-15,59541.0,Miscellaneous,Cutting Fee,category unknown
64564,2020-10-16,59435.0,Miscellaneous,4 x 660 x 460 x 90 mm gussett and 1 x 600 x 460 x 90 mm gussett and 1 x 72 x 460 x 90 mm gussett - using exising scatters ,category unknown
64565,2020-10-16,59435.0,Miscellaneous,11.5 meters of kona Ash,category unknown
64566,2020-10-16,59435.0,Miscellaneous,3 meters of lomani Cloud,category unknown
64571,2020-10-16,59542.0,Miscellaneous,3.8 meters of Eastwood Bison,category unknown
64572,2020-10-16,59543.0,Miscellaneous,"2""Dryflow @ 450 x 450mm Shaped (x7)",category unknown
64573,2020-10-16,59545.0,Miscellaneous,3.5 METERS OF CLEO ARMY ,category unknown
64579,2020-10-16,59546.0,Miscellaneous,9.7 metrs of lomani Ash ,category unknown
64587,2020-10-17,59551.0,Miscellaneous,EVA 3mm 75,category unknown
64588,2020-10-17,59551.0,Miscellaneous,EVA 6mm 75,category unknown
64592,2020-10-17,59553.0,Miscellaneous,"4,4 x meters Zepel Ampersand Cream ",category unknown
64595,2020-10-17,59555.0,Miscellaneous,Eva 12mm,category unknown
64596,2020-10-17,59555.0,Miscellaneous,Eva 6mm,category unknown
64599,2020-10-17,59557.0,Miscellaneous,Miscellaneous,category unknown
64610,2020-10-19,59459.0,Miscellaneous,8.9 meters of Layer Callypso ,category unknown
64611,2020-10-19,59459.0,Miscellaneous,2 meter of 600 x 600 x 2 Canvas Coal,category unknown
64612,2020-10-19,59459.0,Miscellaneous,1 meters of  500 x 500 avoca Turquoise ,category unknown
64613,2020-10-19,59459.0,Miscellaneous,1 meter of noosa turquoise for 600 x 600 ,category unknown
64614,2020-10-19,59459.0,Miscellaneous,1`meter of  500 x 500 Noosa Turquoise ,category unknown
64616,2020-10-19,59459.0,Miscellaneous,2 x scatter inserts 55 x 55 ,category unknown
64617,2020-10-19,59459.0,Miscellaneous,3 x 65 x 65 scatter inserts ,category unknown
64618,2020-10-19,59459.0,Miscellaneous,1 meter violetta baltic ,category unknown
64620,2020-10-19,59459.0,Miscellaneous,insert 65 x 65 ,category unknown
64622,2020-10-19,59532.0,Miscellaneous,5.2 meters of kona Pebble ,category unknown
64623,2020-10-19,59532.0,Miscellaneous,4 x 500 (z) x 600 scatters ,category unknown
64625,2020-10-19,59532.0,Miscellaneous,2.2 meters of Kona pebble ,category unknown
64627,2020-10-19,59562.0,Miscellaneous,1530mm X 1880mm X 75mm HD,category unknown
64628,2020-10-19,59563.0,Miscellaneous,2 @ 480mm X 480mm X 50mm HD  2 @ 470mm X 270mm X 50mm MD (Shaped to wooedn back),category unknown
64629,2020-10-19,59564.0,Miscellaneous,2200mm X 2000mm X 75mm HD,category unknown
64632,2020-10-19,59565.0,Miscellaneous,1920mm X 720mm X 75mm HD,category unknown
64638,2020-10-19,59570.0,Miscellaneous,2300 x 580 x 75 mm HD ,category unknown
64641,2020-10-19,59570.0,Miscellaneous,7.4 meters of Bravo Sterling 25,category unknown
64645,2020-10-19,59576.0,Miscellaneous,glue ,category unknown
64649,2020-10-20,59574.0,Miscellaneous,7.2 meters of Essential Sparkle,category unknown
64655,2020-10-20,59584.0,Miscellaneous,3 meters of fenno shark ,category unknown
64657,2020-10-20,59592.0,Miscellaneous,"3""&2""HD ",category unknown
64659,2020-10-20,59593.0,Miscellaneous,glue ,category unknown
64665,2020-10-21,59598.0,Miscellaneous,2 @ 850m X 720mm X 50mm HD,category unknown
64666,2020-10-21,59599.0,Miscellaneous,6 Cushion,category unknown
64674,2020-10-21,59602.0,Miscellaneous,12m Of Canvas Granite,category unknown
64675,2020-10-21,59603.0,Miscellaneous,50mm SONEX Cut to shapes,category unknown
64680,2020-10-21,59608.0,Miscellaneous,9.1 meters of Prussian Blue,category unknown
64681,2020-10-21,59608.0,Miscellaneous,3 x 500 x 500 inserts and 3 x 500 x 300 inserts ,category unknown
64683,2020-10-21,59608.0,Miscellaneous,1.7 meters of canvas capri,category unknown
64684,2020-10-21,59608.0,Miscellaneous,1.5 metes of canvas sky blue ,category unknown
64688,2020-10-21,59608.0,Miscellaneous,13.7 meters of Prussian Blue,category unknown
64689,2020-10-21,59608.0,Miscellaneous,4 x 500 x 500 inserts and 4 x 500 x 300 inserts ,category unknown
64691,2020-10-21,59608.0,Miscellaneous,2.2 meters of canvas air capri,category unknown
64692,2020-10-21,59608.0,Miscellaneous,1.8 meters of canvas sky blue ,category unknown
64697,2020-10-22,59610.0,Miscellaneous,5.8 metersd of bodhi steel,category unknown
64701,2020-10-22,59613.0,Miscellaneous,hamstring ,category unknown
64705,2020-10-22,59614.0,Miscellaneous,5 meters of Bodhi cloud,category unknown
64708,2020-10-22,59619.0,Miscellaneous,1810mm x 560mm x 100mm hd,category unknown
64716,2020-10-23,59624.0,Miscellaneous,10 meters of Outlander greige ,category unknown
64718,2020-10-23,59626.0,Miscellaneous,1 x rex armchair ,category unknown
64725,2020-10-24,59396.0,Miscellaneous,5.5 meters of lomani shell ,category unknown
64728,2020-10-24,59590.0,Miscellaneous,10 meters of Mindell Denim ,category unknown
64733,2020-10-24,59590.0,Miscellaneous,swing and 2 scatters ,category unknown
64737,2020-10-24,59634.0,Miscellaneous,"4,1 x Meters Kona Callipo ",category unknown
64739,2020-10-24,59637.0,Miscellaneous,1350 x 560 x 100 and 1860 x 560 x 100 mm ,category unknown
64742,2020-10-24,59637.0,Miscellaneous,4 meters of WarwicGravity slate ,category unknown
64743,2020-10-24,59638.0,Miscellaneous,EVA 30 6mm,category unknown
64745,2020-10-24,59639.0,Miscellaneous,4 meters of lomani navy ,category unknown
64746,2020-10-24,59640.0,Miscellaneous,EVA 75 6mm,category unknown
64751,2020-10-24,59642.0,Miscellaneous,2 meters of canvas white ,category unknown
64752,2020-10-24,59642.0,Miscellaneous,7.5 meters of Canvas Sunflower,category unknown
64753,2020-10-24,59642.0,Miscellaneous,2 metersof lomani ash ,category unknown
64754,2020-10-24,59642.0,Miscellaneous,1.5 meters of lomani pumice for piping ,category unknown
64757,2020-10-24,59642.0,Miscellaneous,1.5 mallacoota sunshine ,category unknown
64758,2020-10-24,59643.0,Miscellaneous,one tv back cut down to 630,category unknown
64759,2020-10-24,59643.0,Miscellaneous,500 x 500 x 75 mm thick ,category unknown
64762,2020-10-24,59646.0,Miscellaneous,2000 x 1050 x 100 mm high density,category unknown
64768,2020-10-26,59313.0,Miscellaneous,3.6 meters of Dickson 0020 Red,category unknown
64771,2020-10-26,59313.0,Miscellaneous,2 meters of 0020 Red ,category unknown
64772,2020-10-26,59313.0,Miscellaneous,2 meters of white Dickson for piping ,category unknown
64776,2020-10-26,59591.0,Miscellaneous,14.5 metrs of fretwork cameo ,category unknown
64782,2020-10-26,59631.0,Miscellaneous,8.4 meters of Florence Boardhurst Arizona Base cloth double quarter sripe ,category unknown
64783,2020-10-26,59631.0,,,category unknown
64784,2020-10-26,59631.0,,,category unknown
64785,2020-10-26,59631.0,,,category unknown
64786,2020-10-26,59631.0,,,category unknown
64787,2020-10-26,59631.0,,,category unknown
64788,2020-10-26,59631.0,,,category unknown
64793,2020-10-26,59649.0,Miscellaneous,9.5 meters of Cast Slate 4034-0000,category unknown
64802,2020-10-27,59586.0,Miscellaneous,3.5 meters of kona ash ,category unknown
64803,2020-10-27,59586.0,Miscellaneous,2 meters of kona cloud piping,category unknown
64808,2020-10-27,59632.0,Miscellaneous,6 meters kona pebble ,category unknown
64814,2020-10-27,59658.0,,,category unknown
64820,2020-10-27,59661.0,Miscellaneous,dleive3r ,category unknown
64824,2020-10-27,59663.0,Scatter Cushion 45 x 45cm,45 x 45cm Scatter cushion,category unknown
